CdStationMesureEauxSurface;LbStationMesureEauxSurface;CdPrelevement;CoordXPrel;CoordYPrel;ProjectPrel;LibelléProjection;CdSupport;LbSupport;CdMethode;NomLongMethodePrel;DatePrel;HeurePrel;DateFinPrel;HeureFinPrel;CdZoneVerticaleProspectee;MnémoZoneVerticaleProspectée;ProfondeurPrel;CdDifficultePrel;MnemoDifficultePrel;CdAccredPrel;MnemoAccredPrel;AgrePrel;CdFinalitePrel;LbFinalitePrel;CommentairesPrel;CdRdd;NomRdd;CdProducteurPrelevement;NomProducteurPrelevement;CdPreleveur;NomPreleveur
"08412102";"Pont de Montgérald";"28972005400013-20210329-162041497";;;"39";"RRAF 91 (WGS84) / UTM 20";"3";"Eau";"0";"Méthode inconnue";2021-07-19;11:39:00;;;;;;"0";"Difficultés inconnues";"0";"INCONNU";"0";"0";"Finalité inconnue";;"0800000007";"Réseau de contrôle opérationnel des cours d'eau du bassin Martinique";"28972005400013";"OFFICE DE L'EAU MARTINIQUE (ODE)";"28972005400013";"OFFICE DE L'EAU MARTINIQUE (ODE)"
"08412102";"Pont de Montgérald";"28972005400013-20210329-162931922";;;"39";"RRAF 91 (WGS84) / UTM 20";"3";"Eau";"0";"Méthode inconnue";2021-09-20;11:06:00;;;;;;"0";"Difficultés inconnues";"0";"INCONNU";"0";"0";"Finalité inconnue";;"0800000007";"Réseau de contrôle opérationnel des cours d'eau du bassin Martinique";"28972005400013";"OFFICE DE L'EAU MARTINIQUE (ODE)";"28972005400013";"OFFICE DE L'EAU MARTINIQUE (ODE)"
"08412102";"Pont de Montgérald";"28972005400013-20210329-163907287";709884.348729;1616746.64031;"39";"RRAF 91 (WGS84) / UTM 20";"3";"Eau";"3";"Méthode spécifique";2021-12-20;11:00:00;;;;;;"0";"Difficultés inconnues";"0";"INCONNU";"0";"0";"Finalité inconnue";;"0800000007";"Réseau de contrôle opérationnel des cours d'eau du bassin Martinique";"28972005400013";"OFFICE DE L'EAU MARTINIQUE (ODE)";"28972005400013";"OFFICE DE L'EAU MARTINIQUE (ODE)"
"08412102";"Pont de Montgérald";"28972005400013-20211207-162056205";;;"39";"RRAF 91 (WGS84) / UTM 20";"3";"Eau";"3";"Méthode spécifique";2022-01-17;10:39:00;;;;;;"0";"Difficultés inconnues";"0";"INCONNU";"0";"0";"Finalité inconnue";;"0800000007";"Réseau de contrôle opérationnel des cours d'eau du bassin Martinique";"28972005400013";"OFFICE DE L'EAU MARTINIQUE (ODE)";"28972005400013";"OFFICE DE L'EAU MARTINIQUE (ODE)"
"08412102";"Pont de Montgérald";"28972005400013-20211207-162738097";;;"39";"RRAF 91 (WGS84) / UTM 20";"3";"Eau";"3";"Méthode spécifique";2022-02-21;10:21:00;;;;;;"0";"Difficultés inconnues";"0";"INCONNU";"0";"0";"Finalité inconnue";;"0800000007";"Réseau de contrôle opérationnel des cours d'eau du bassin Martinique";"28972005400013";"OFFICE DE L'EAU MARTINIQUE (ODE)";"28972005400013";"OFFICE DE L'EAU MARTINIQUE (ODE)"
"08412102";"Pont de Montgérald";"28972005400013-20211207-162923161";;;"39";"RRAF 91 (WGS84) / UTM 20";"3";"Eau";"3";"Méthode spécifique";2022-03-14;10:44:00;;;;;;"0";"Difficultés inconnues";"0";"INCONNU";"0";"0";"Finalité inconnue";;"0800000007";"Réseau de contrôle opérationnel des cours d'eau du bassin Martinique";"28972005400013";"OFFICE DE L'EAU MARTINIQUE (ODE)";"28972005400013";"OFFICE DE L'EAU MARTINIQUE (ODE)"
"08412102";"Pont de Montgérald";"28972005400013-20211213-191005815";;;"39";"RRAF 91 (WGS84) / UTM 20";"3";"Eau";"3";"Méthode spécifique";2022-04-25;11:15:00;;;;;;"0";"Difficultés inconnues";"0";"INCONNU";"0";"0";"Finalité inconnue";;"0800000007";"Réseau de contrôle opérationnel des cours d'eau du bassin Martinique";"28972005400013";"OFFICE DE L'EAU MARTINIQUE (ODE)";"28972005400013";"OFFICE DE L'EAU MARTINIQUE (ODE)"
"08412102";"Pont de Montgérald";"28972005400013-20211213-191122940";;;"39";"RRAF 91 (WGS84) / UTM 20";"3";"Eau";"3";"Méthode spécifique";2022-05-16;11:19:00;;;;;;"0";"Difficultés inconnues";"0";"INCONNU";"0";"0";"Finalité inconnue";"Prélevement non réalisé : Délai d'acheminement trop long";"0800000007";"Réseau de contrôle opérationnel des cours d'eau du bassin Martinique";"28972005400013";"OFFICE DE L'EAU MARTINIQUE (ODE)";"28972005400013";"OFFICE DE L'EAU MARTINIQUE (ODE)"
"08412102";"Pont de Montgérald";"28972005400013-20211213-192747037";;;"39";"RRAF 91 (WGS84) / UTM 20";"3";"Eau";"3";"Méthode spécifique";2022-06-20;11:10:00;;;;;;"0";"Difficultés inconnues";"0";"INCONNU";"0";"0";"Finalité inconnue";;"0800000007";"Réseau de contrôle opérationnel des cours d'eau du bassin Martinique";"28972005400013";"OFFICE DE L'EAU MARTINIQUE (ODE)";"28972005400013";"OFFICE DE L'EAU MARTINIQUE (ODE)"
"08412102";"Pont de Montgérald";"28972005400013-20211213-194011239";;;"39";"RRAF 91 (WGS84) / UTM 20";"3";"Eau";"3";"Méthode spécifique";2022-07-18;11:04:00;;;;;;"0";"Difficultés inconnues";"0";"INCONNU";"0";"0";"Finalité inconnue";;"0800000007";"Réseau de contrôle opérationnel des cours d'eau du bassin Martinique";"28972005400013";"OFFICE DE L'EAU MARTINIQUE (ODE)";"28972005400013";"OFFICE DE L'EAU MARTINIQUE (ODE)"
"08412102";"Pont de Montgérald";"28972005400013-20211213-194410224";;;"39";"RRAF 91 (WGS84) / UTM 20";"3";"Eau";"3";"Méthode spécifique";2022-08-22;11:00:00;;;;;;"0";"Difficultés inconnues";"0";"INCONNU";"0";"0";"Finalité inconnue";;"0800000007";"Réseau de contrôle opérationnel des cours d'eau du bassin Martinique";"28972005400013";"OFFICE DE L'EAU MARTINIQUE (ODE)";"28972005400013";"OFFICE DE L'EAU MARTINIQUE (ODE)"
"08412102";"Pont de Montgérald";"28972005400013-20211213-200355556";;;"39";"RRAF 91 (WGS84) / UTM 20";"3";"Eau";"3";"Méthode spécifique";2022-09-19;11:47:00;;;;;;"0";"Difficultés inconnues";"0";"INCONNU";"0";"0";"Finalité inconnue";;"0800000007";"Réseau de contrôle opérationnel des cours d'eau du bassin Martinique";"28972005400013";"OFFICE DE L'EAU MARTINIQUE (ODE)";"28972005400013";"OFFICE DE L'EAU MARTINIQUE (ODE)"
"08412102";"Pont de Montgérald";"28972005400013-20211213-200523396";;;"39";"RRAF 91 (WGS84) / UTM 20";"3";"Eau";"3";"Méthode spécifique";2022-10-17;11:18:00;;;;;;"0";"Difficultés inconnues";"0";"INCONNU";"0";"0";"Finalité inconnue";;"0800000007";"Réseau de contrôle opérationnel des cours d'eau du bassin Martinique";"28972005400013";"OFFICE DE L'EAU MARTINIQUE (ODE)";"28972005400013";"OFFICE DE L'EAU MARTINIQUE (ODE)"
"08412102";"Pont de Montgérald";"28972005400013-20211213-200659397";;;"39";"RRAF 91 (WGS84) / UTM 20";"3";"Eau";"3";"Méthode spécifique";2022-11-21;11:08:00;;;;;;"0";"Difficultés inconnues";"0";"INCONNU";"0";"0";"Finalité inconnue";;"0800000007";"Réseau de contrôle opérationnel des cours d'eau du bassin Martinique";"28972005400013";"OFFICE DE L'EAU MARTINIQUE (ODE)";"28972005400013";"OFFICE DE L'EAU MARTINIQUE (ODE)"
"08412102";"Pont de Montgérald";"28972005400013-20211213-200905239";;;"39";"RRAF 91 (WGS84) / UTM 20";"3";"Eau";"0";"Méthode inconnue";2022-12-19;10:55:00;;;;;;"0";"Difficultés inconnues";"0";"INCONNU";"0";"0";"Finalité inconnue";;"0800000007";"Réseau de contrôle opérationnel des cours d'eau du bassin Martinique";"28972005400013";"OFFICE DE L'EAU MARTINIQUE (ODE)";"28972005400013";"OFFICE DE L'EAU MARTINIQUE (ODE)"
"08412102";"Pont de Montgérald";"28972005400013-20230103-162640800";;;"39";"RRAF 91 (WGS84) / UTM 20";"3";"Eau";"3";"Méthode spécifique";2023-01-23;11:11:00;;;;;;"0";"Difficultés inconnues";"0";"INCONNU";"0";"0";"Finalité inconnue";;"0800000006";"Réseau de contrôle de surveillance des cours d'eau du bassin Martinique";"28972005400013";"OFFICE DE L'EAU MARTINIQUE (ODE)";"28972005400013";"OFFICE DE L'EAU MARTINIQUE (ODE)"
"08412102";"Pont de Montgérald";"28972005400013-20230104-185047705";;;"39";"RRAF 91 (WGS84) / UTM 20";"3";"Eau";"3";"Méthode spécifique";2023-02-13;10:42:00;;;;;;"0";"Difficultés inconnues";"0";"INCONNU";"0";"0";"Finalité inconnue";;"0800000006";"Réseau de contrôle de surveillance des cours d'eau du bassin Martinique";"28972005400013";"OFFICE DE L'EAU MARTINIQUE (ODE)";"28972005400013";"OFFICE DE L'EAU MARTINIQUE (ODE)"
"08412102";"Pont de Montgérald";"28972005400013-20230109-153336896";;;"39";"RRAF 91 (WGS84) / UTM 20";"6";"Sédiments";"3";"Méthode spécifique";2023-03-27;10:10:00;;;;;;"0";"Difficultés inconnues";"0";"INCONNU";"0";"0";"Finalité inconnue";;"0800000006";"Réseau de contrôle de surveillance des cours d'eau du bassin Martinique";"28972005400013";"OFFICE DE L'EAU MARTINIQUE (ODE)";"28972005400013";"OFFICE DE L'EAU MARTINIQUE (ODE)"
"08412102";"Pont de Montgérald";"28972005400013-20230202-200326843";;;"39";"RRAF 91 (WGS84) / UTM 20";"3";"Eau";"3";"Méthode spécifique";2023-03-13;10:40:00;;;;;;"0";"Difficultés inconnues";"0";"INCONNU";"0";"0";"Finalité inconnue";;"0800000006";"Réseau de contrôle de surveillance des cours d'eau du bassin Martinique";"28972005400013";"OFFICE DE L'EAU MARTINIQUE (ODE)";"28972005400013";"OFFICE DE L'EAU MARTINIQUE (ODE)"
"08412102";"Pont de Montgérald";"28972005400013-20230202-210322665";;;"39";"RRAF 91 (WGS84) / UTM 20";"3";"Eau";"0";"Méthode inconnue";2023-05-10;11:02:00;;;;;;"0";"Difficultés inconnues";"0";"INCONNU";"0";"0";"Finalité inconnue";;"0800000006";"Réseau de contrôle de surveillance des cours d'eau du bassin Martinique";"28972005400013";"OFFICE DE L'EAU MARTINIQUE (ODE)";"28972005400013";"OFFICE DE L'EAU MARTINIQUE (ODE)"
"08412102";"Pont de Montgérald";"28972005400013-20230206-151756484";;;"39";"RRAF 91 (WGS84) / UTM 20";"3";"Eau";"3";"Méthode spécifique";2023-07-17;11:48:00;;;;;;"0";"Difficultés inconnues";"0";"INCONNU";"0";"0";"Finalité inconnue";;"0800000006";"Réseau de contrôle de surveillance des cours d'eau du bassin Martinique";"28972005400013";"OFFICE DE L'EAU MARTINIQUE (ODE)";"28972005400013";"OFFICE DE L'EAU MARTINIQUE (ODE)"
"08412102";"Pont de Montgérald";"28972005400013-20230206-152335277";;;"39";"RRAF 91 (WGS84) / UTM 20";"3";"Eau";"3";"Méthode spécifique";2023-09-25;11:51:00;;;;;;"0";"Difficultés inconnues";"0";"INCONNU";"0";"0";"Finalité inconnue";;"0800000006";"Réseau de contrôle de surveillance des cours d'eau du bassin Martinique";"28972005400013";"OFFICE DE L'EAU MARTINIQUE (ODE)";"28972005400013";"OFFICE DE L'EAU MARTINIQUE (ODE)"
"08412102";"Pont de Montgérald";"28972005400013-20230206-153550611";;;"39";"RRAF 91 (WGS84) / UTM 20";"3";"Eau";"3";"Méthode spécifique";2023-04-17;10:33:00;;;;;;"0";"Difficultés inconnues";"0";"INCONNU";"0";"0";"Finalité inconnue";;"0800000006";"Réseau de contrôle de surveillance des cours d'eau du bassin Martinique";"28972005400013";"OFFICE DE L'EAU MARTINIQUE (ODE)";"28972005400013";"OFFICE DE L'EAU MARTINIQUE (ODE)"
"08412102";"Pont de Montgérald";"28972005400013-20230206-154156713";;;"39";"RRAF 91 (WGS84) / UTM 20";"3";"Eau";"3";"Méthode spécifique";2023-06-19;11:32:00;;;;;;"0";"Difficultés inconnues";"0";"INCONNU";"0";"0";"Finalité inconnue";;"0800000006";"Réseau de contrôle de surveillance des cours d'eau du bassin Martinique";"28972005400013";"OFFICE DE L'EAU MARTINIQUE (ODE)";"28972005400013";"OFFICE DE L'EAU MARTINIQUE (ODE)"
"08412102";"Pont de Montgérald";"28972005400013-20230206-154322928";;;"39";"RRAF 91 (WGS84) / UTM 20";"3";"Eau";"3";"Méthode spécifique";2023-08-28;10:57:00;;;;;;"0";"Difficultés inconnues";"0";"INCONNU";"0";"0";"Finalité inconnue";;"0800000006";"Réseau de contrôle de surveillance des cours d'eau du bassin Martinique";"28972005400013";"OFFICE DE L'EAU MARTINIQUE (ODE)";"28972005400013";"OFFICE DE L'EAU MARTINIQUE (ODE)"
"08423101";"Pont de Chaînes";"08423101-001-3-20080226-0806-28972005400013";;;"39";"RRAF 91 (WGS84) / UTM 20";"3";"Eau";"0";"Méthode inconnue";2008-02-26;08:06:00;;;;;;"0";"Difficultés inconnues";"0";"INCONNU";"0";"0";"Finalité inconnue";;;;"28972005400013";"OFFICE DE L'EAU MARTINIQUE (ODE)";"22972001600927";"DEPARTEMENT DE LA MARTINIQUE - LABORATOIRE DEPARTEMENTAL D'ANALYSES"
"08423101";"Pont de Chaînes";"08423101-001-3-20080326-0745-28972005400013";;;"39";"RRAF 91 (WGS84) / UTM 20";"3";"Eau";"0";"Méthode inconnue";2008-03-26;07:45:00;;;;;;"0";"Difficultés inconnues";"0";"INCONNU";"0";"0";"Finalité inconnue";;;;"28972005400013";"OFFICE DE L'EAU MARTINIQUE (ODE)";"22972001600927";"DEPARTEMENT DE LA MARTINIQUE - LABORATOIRE DEPARTEMENTAL D'ANALYSES"
"08423101";"Pont de Chaînes";"08423101-001-3-20080507-0730-28972005400013";;;"39";"RRAF 91 (WGS84) / UTM 20";"3";"Eau";"0";"Méthode inconnue";2008-05-07;07:30:00;;;;;;"0";"Difficultés inconnues";"0";"INCONNU";"0";"0";"Finalité inconnue";;;;"28972005400013";"OFFICE DE L'EAU MARTINIQUE (ODE)";"22972001600927";"DEPARTEMENT DE LA MARTINIQUE - LABORATOIRE DEPARTEMENTAL D'ANALYSES"
"08423101";"Pont de Chaînes";"08423101-001-3-20080528-0737-28972005400013";;;"39";"RRAF 91 (WGS84) / UTM 20";"3";"Eau";"0";"Méthode inconnue";2008-05-28;07:37:00;;;;;;"0";"Difficultés inconnues";"0";"INCONNU";"0";"0";"Finalité inconnue";;;;"28972005400013";"OFFICE DE L'EAU MARTINIQUE (ODE)";"22972001600927";"DEPARTEMENT DE LA MARTINIQUE - LABORATOIRE DEPARTEMENTAL D'ANALYSES"
"08423101";"Pont de Chaînes";"08423101-001-3-20080625-0730-28972005400013";;;"39";"RRAF 91 (WGS84) / UTM 20";"3";"Eau";"0";"Méthode inconnue";2008-06-25;07:30:00;;;;;;"0";"Difficultés inconnues";"0";"INCONNU";"0";"0";"Finalité inconnue";;;;"28972005400013";"OFFICE DE L'EAU MARTINIQUE (ODE)";"22972001600927";"DEPARTEMENT DE LA MARTINIQUE - LABORATOIRE DEPARTEMENTAL D'ANALYSES"
"08423101";"Pont de Chaînes";"08423101-001-3-20080730-0800-28972005400013";;;"39";"RRAF 91 (WGS84) / UTM 20";"3";"Eau";"0";"Méthode inconnue";2008-07-30;08:00:00;;;;;;"0";"Difficultés inconnues";"0";"INCONNU";"0";"0";"Finalité inconnue";;;;"28972005400013";"OFFICE DE L'EAU MARTINIQUE (ODE)";"22972001600927";"DEPARTEMENT DE LA MARTINIQUE - LABORATOIRE DEPARTEMENTAL D'ANALYSES"
"08423101";"Pont de Chaînes";"08423101-001-3-20080825-0755-28972005400013";;;"39";"RRAF 91 (WGS84) / UTM 20";"3";"Eau";"0";"Méthode inconnue";2008-08-25;07:55:00;;;;;;"0";"Difficultés inconnues";"0";"INCONNU";"0";"0";"Finalité inconnue";;;;"28972005400013";"OFFICE DE L'EAU MARTINIQUE (ODE)";"22972001600927";"DEPARTEMENT DE LA MARTINIQUE - LABORATOIRE DEPARTEMENTAL D'ANALYSES"
"08423101";"Pont de Chaînes";"08423101-001-3-20080922-0740-28972005400013";;;"39";"RRAF 91 (WGS84) / UTM 20";"3";"Eau";"0";"Méthode inconnue";2008-09-22;07:40:00;;;;;;"0";"Difficultés inconnues";"0";"INCONNU";"0";"0";"Finalité inconnue";;;;"28972005400013";"OFFICE DE L'EAU MARTINIQUE (ODE)";"22972001600927";"DEPARTEMENT DE LA MARTINIQUE - LABORATOIRE DEPARTEMENTAL D'ANALYSES"
"08423101";"Pont de Chaînes";"08423101-001-3-20081029-0808-28972005400013";;;"39";"RRAF 91 (WGS84) / UTM 20";"3";"Eau";"0";"Méthode inconnue";2008-10-29;08:08:00;;;;;;"0";"Difficultés inconnues";"0";"INCONNU";"0";"0";"Finalité inconnue";;;;"28972005400013";"OFFICE DE L'EAU MARTINIQUE (ODE)";"22972001600927";"DEPARTEMENT DE LA MARTINIQUE - LABORATOIRE DEPARTEMENTAL D'ANALYSES"
"08423101";"Pont de Chaînes";"08423101-001-3-20081125-0830-28972005400013";;;"39";"RRAF 91 (WGS84) / UTM 20";"3";"Eau";"0";"Méthode inconnue";2008-11-25;08:30:00;;;;;;"0";"Difficultés inconnues";"0";"INCONNU";"0";"0";"Finalité inconnue";;;;"28972005400013";"OFFICE DE L'EAU MARTINIQUE (ODE)";"22972001600927";"DEPARTEMENT DE LA MARTINIQUE - LABORATOIRE DEPARTEMENTAL D'ANALYSES"
"08423101";"Pont de Chaînes";"08423101-001-3-20081217-0751-28972005400013";;;"39";"RRAF 91 (WGS84) / UTM 20";"3";"Eau";"0";"Méthode inconnue";2008-12-17;07:51:00;;;;;;"0";"Difficultés inconnues";"0";"INCONNU";"0";"0";"Finalité inconnue";;;;"28972005400013";"OFFICE DE L'EAU MARTINIQUE (ODE)";"22972001600927";"DEPARTEMENT DE LA MARTINIQUE - LABORATOIRE DEPARTEMENTAL D'ANALYSES"
"08423101";"Pont de Chaînes";"08423101-001-3-20090325-0750-28972005400013";;;"39";"RRAF 91 (WGS84) / UTM 20";"3";"Eau";"0";"Méthode inconnue";2009-03-25;07:50:00;;;;;;"0";"Difficultés inconnues";"0";"INCONNU";"0";"0";"Finalité inconnue";;;;"28972005400013";"OFFICE DE L'EAU MARTINIQUE (ODE)";"22972001600927";"DEPARTEMENT DE LA MARTINIQUE - LABORATOIRE DEPARTEMENTAL D'ANALYSES"
"08423101";"Pont de Chaînes";"08423101-001-3-20090427-0930-28972005400013";;;"39";"RRAF 91 (WGS84) / UTM 20";"3";"Eau";"0";"Méthode inconnue";2009-04-27;09:30:00;;;;;;"0";"Difficultés inconnues";"0";"INCONNU";"0";"0";"Finalité inconnue";;;;"28972005400013";"OFFICE DE L'EAU MARTINIQUE (ODE)";"22972001600927";"DEPARTEMENT DE LA MARTINIQUE - LABORATOIRE DEPARTEMENTAL D'ANALYSES"
"08423101";"Pont de Chaînes";"08423101-001-3-20090604-0940-28972005400013";;;"39";"RRAF 91 (WGS84) / UTM 20";"3";"Eau";"0";"Méthode inconnue";2009-06-04;09:40:00;;;;;;"0";"Difficultés inconnues";"0";"INCONNU";"0";"0";"Finalité inconnue";;;;"28972005400013";"OFFICE DE L'EAU MARTINIQUE (ODE)";"22972001600927";"DEPARTEMENT DE LA MARTINIQUE - LABORATOIRE DEPARTEMENTAL D'ANALYSES"
"08423101";"Pont de Chaînes";"08423101-001-3-20090624-0905-28972005400013";;;"39";"RRAF 91 (WGS84) / UTM 20";"3";"Eau";"0";"Méthode inconnue";2009-06-24;09:05:00;;;;;;"0";"Difficultés inconnues";"0";"INCONNU";"0";"0";"Finalité inconnue";;;;"28972005400013";"OFFICE DE L'EAU MARTINIQUE (ODE)";"22972001600927";"DEPARTEMENT DE LA MARTINIQUE - LABORATOIRE DEPARTEMENTAL D'ANALYSES"
"08423101";"Pont de Chaînes";"08423101-001-3-20090727-1110-28972005400013";;;"39";"RRAF 91 (WGS84) / UTM 20";"3";"Eau";"0";"Méthode inconnue";2009-07-27;11:10:00;;;;;;"0";"Difficultés inconnues";"0";"INCONNU";"0";"0";"Finalité inconnue";;;;"28972005400013";"OFFICE DE L'EAU MARTINIQUE (ODE)";"22972001600927";"DEPARTEMENT DE LA MARTINIQUE - LABORATOIRE DEPARTEMENTAL D'ANALYSES"
"08423101";"Pont de Chaînes";"08423101-001-3-20090825-0805-28972005400013";;;"39";"RRAF 91 (WGS84) / UTM 20";"3";"Eau";"0";"Méthode inconnue";2009-08-25;08:05:00;;;;;;"0";"Difficultés inconnues";"0";"INCONNU";"0";"0";"Finalité inconnue";;;;"28972005400013";"OFFICE DE L'EAU MARTINIQUE (ODE)";"22972001600927";"DEPARTEMENT DE LA MARTINIQUE - LABORATOIRE DEPARTEMENTAL D'ANALYSES"
"08423101";"Pont de Chaînes";"08423101-001-3-20090930-0920-28972005400013";;;"39";"RRAF 91 (WGS84) / UTM 20";"3";"Eau";"0";"Méthode inconnue";2009-09-30;08:20:00;;;;;;"0";"Difficultés inconnues";"0";"INCONNU";"0";"0";"Finalité inconnue";;;;"28972005400013";"OFFICE DE L'EAU MARTINIQUE (ODE)";"22972001600927";"DEPARTEMENT DE LA MARTINIQUE - LABORATOIRE DEPARTEMENTAL D'ANALYSES"
"08423101";"Pont de Chaînes";"08423101-001-3-20091026-1010-28972005400013";;;"39";"RRAF 91 (WGS84) / UTM 20";"3";"Eau";"0";"Méthode inconnue";2009-10-26;10:10:00;;;;;;"0";"Difficultés inconnues";"0";"INCONNU";"0";"0";"Finalité inconnue";;;;"28972005400013";"OFFICE DE L'EAU MARTINIQUE (ODE)";"22972001600927";"DEPARTEMENT DE LA MARTINIQUE - LABORATOIRE DEPARTEMENTAL D'ANALYSES"
"08423101";"Pont de Chaînes";"08423101-001-3-20091124-0910-28972005400013";;;"39";"RRAF 91 (WGS84) / UTM 20";"3";"Eau";"0";"Méthode inconnue";2009-11-24;09:10:00;;;;;;"0";"Difficultés inconnues";"0";"INCONNU";"0";"0";"Finalité inconnue";;;;"28972005400013";"OFFICE DE L'EAU MARTINIQUE (ODE)";"22972001600927";"DEPARTEMENT DE LA MARTINIQUE - LABORATOIRE DEPARTEMENTAL D'ANALYSES"
"08423101";"Pont de Chaînes";"08423101-001-3-20091230-1014-28972005400013";;;"39";"RRAF 91 (WGS84) / UTM 20";"3";"Eau";"0";"Méthode inconnue";2009-12-30;10:14:00;;;;;;"0";"Difficultés inconnues";"0";"INCONNU";"0";"0";"Finalité inconnue";;;;"28972005400013";"OFFICE DE L'EAU MARTINIQUE (ODE)";"22972001600927";"DEPARTEMENT DE LA MARTINIQUE - LABORATOIRE DEPARTEMENTAL D'ANALYSES"
"08423101";"Pont de Chaînes";"08423101-001-3-20100127-0830-28972005400013";;;"39";"RRAF 91 (WGS84) / UTM 20";"3";"Eau";"0";"Méthode inconnue";2010-01-27;08:30:00;;;;;;"0";"Difficultés inconnues";"0";"INCONNU";"0";"0";"Finalité inconnue";;;;"28972005400013";"OFFICE DE L'EAU MARTINIQUE (ODE)";"22972001600927";"DEPARTEMENT DE LA MARTINIQUE - LABORATOIRE DEPARTEMENTAL D'ANALYSES"
"08423101";"Pont de Chaînes";"08423101-001-3-20100223-1015-28972005400013";;;"39";"RRAF 91 (WGS84) / UTM 20";"3";"Eau";"0";"Méthode inconnue";2010-02-23;10:15:00;;;;;;"0";"Difficultés inconnues";"0";"INCONNU";"0";"0";"Finalité inconnue";;;;"28972005400013";"OFFICE DE L'EAU MARTINIQUE (ODE)";"22972001600927";"DEPARTEMENT DE LA MARTINIQUE - LABORATOIRE DEPARTEMENTAL D'ANALYSES"
"08423101";"Pont de Chaînes";"08423101-001-3-20100329-1040-28972005400013";;;"39";"RRAF 91 (WGS84) / UTM 20";"3";"Eau";"0";"Méthode inconnue";2010-03-29;10:40:00;;;;;;"0";"Difficultés inconnues";"0";"INCONNU";"0";"0";"Finalité inconnue";;;;"28972005400013";"OFFICE DE L'EAU MARTINIQUE (ODE)";"22972001600927";"DEPARTEMENT DE LA MARTINIQUE - LABORATOIRE DEPARTEMENTAL D'ANALYSES"
"08423101";"Pont de Chaînes";"08423101-001-3-20100426-1050-28972005400013";;;"39";"RRAF 91 (WGS84) / UTM 20";"3";"Eau";"0";"Méthode inconnue";2010-04-26;10:50:00;;;;;;"0";"Difficultés inconnues";"0";"INCONNU";"0";"0";"Finalité inconnue";;;;"28972005400013";"OFFICE DE L'EAU MARTINIQUE (ODE)";"22972001600927";"DEPARTEMENT DE LA MARTINIQUE - LABORATOIRE DEPARTEMENTAL D'ANALYSES"
"08423101";"Pont de Chaînes";"08423101-001-3-20100527-1000-28972005400013";;;"39";"RRAF 91 (WGS84) / UTM 20";"3";"Eau";"0";"Méthode inconnue";2010-05-27;10:00:00;;;;;;"0";"Difficultés inconnues";"0";"INCONNU";"0";"0";"Finalité inconnue";;;;"28972005400013";"OFFICE DE L'EAU MARTINIQUE (ODE)";"22972001600927";"DEPARTEMENT DE LA MARTINIQUE - LABORATOIRE DEPARTEMENTAL D'ANALYSES"
"08423101";"Pont de Chaînes";"08423101-001-3-20100630-0940-28972005400013";;;"39";"RRAF 91 (WGS84) / UTM 20";"3";"Eau";"0";"Méthode inconnue";2010-06-30;09:40:00;;;;;;"0";"Difficultés inconnues";"0";"INCONNU";"0";"0";"Finalité inconnue";;;;"28972005400013";"OFFICE DE L'EAU MARTINIQUE (ODE)";"22972001600927";"DEPARTEMENT DE LA MARTINIQUE - LABORATOIRE DEPARTEMENTAL D'ANALYSES"
"08423101";"Pont de Chaînes";"08423101-001-3-20100728-0938-28972005400013";;;"39";"RRAF 91 (WGS84) / UTM 20";"3";"Eau";"0";"Méthode inconnue";2010-07-28;09:38:00;;;;;;"0";"Difficultés inconnues";"0";"INCONNU";"0";"0";"Finalité inconnue";;;;"28972005400013";"OFFICE DE L'EAU MARTINIQUE (ODE)";"22972001600927";"DEPARTEMENT DE LA MARTINIQUE - LABORATOIRE DEPARTEMENTAL D'ANALYSES"
"08423101";"Pont de Chaînes";"08423101-001-3-20100831-0900-28972005400013";;;"39";"RRAF 91 (WGS84) / UTM 20";"3";"Eau";"0";"Méthode inconnue";2010-08-31;09:00:00;;;;;;"0";"Difficultés inconnues";"0";"INCONNU";"0";"0";"Finalité inconnue";;;;"28972005400013";"OFFICE DE L'EAU MARTINIQUE (ODE)";"22972001600927";"DEPARTEMENT DE LA MARTINIQUE - LABORATOIRE DEPARTEMENTAL D'ANALYSES"
"08423101";"Pont de Chaînes";"08423101-001-3-20100927-1000-28972005400013";;;"39";"RRAF 91 (WGS84) / UTM 20";"3";"Eau";"0";"Méthode inconnue";2010-09-27;10:00:00;;;;;;"0";"Difficultés inconnues";"0";"INCONNU";"0";"0";"Finalité inconnue";;;;"28972005400013";"OFFICE DE L'EAU MARTINIQUE (ODE)";"22972001600927";"DEPARTEMENT DE LA MARTINIQUE - LABORATOIRE DEPARTEMENTAL D'ANALYSES"
"08423101";"Pont de Chaînes";"08423101-001-3-20101026-0830-28972005400013";;;"39";"RRAF 91 (WGS84) / UTM 20";"3";"Eau";"0";"Méthode inconnue";2010-10-26;08:30:00;;;;;;"0";"Difficultés inconnues";"0";"INCONNU";"0";"0";"Finalité inconnue";;;;"28972005400013";"OFFICE DE L'EAU MARTINIQUE (ODE)";"22972001600927";"DEPARTEMENT DE LA MARTINIQUE - LABORATOIRE DEPARTEMENTAL D'ANALYSES"
